-0.201588,-1.531306,-0.755303,0.766405,-0.217576,-0.604387
-1.794807,1.577566,-0.786082,0.497016,0.152220,-0.854286
1.415251,0.342858,1.546175,0.532377,0.284451,-0.797284
-1.703837,-0.091259,-1.488960,0.497472,0.005361,-0.867463
0.208768,1.415786,1.006439,0.557079,0.130511,-0.820140
1.484528,-0.844361,0.690291,0.392961,-0.356990,-0.847431
-0.318878,0.480766,-0.030161,0.746021,0.421016,-0.515944
-0.206325,-0.545582,-0.384484,0.320124,0.687760,-0.651542
-1.651890,-1.061863,-1.921425,0.597596,0.242970,-0.764097
1.373909,-1.682158,0.199923,0.404010,-0.402991,-0.821203
-1.695934,0.752141,-1.124608,0.556900,0.080461,-0.826673
1.444744,1.120550,1.944937,0.532631,0.177592,-0.827506
0.788299,-0.213282,0.635666,0.515191,0.427437,-0.742884
-0.827843,1.142510,-0.058305,0.557484,0.183151,-0.809733
0.522964,0.765096,1.016214,0.504631,0.195366,-0.840940
-1.206617,-1.647747,-1.783273,0.542631,0.235556,-0.806266
0.456632,-1.072653,-0.016560,0.615480,0.186997,-0.765648
-0.760607,-0.029545,-0.587568,0.642681,0.302999,-0.703671
-1.110546,-0.576484,-1.381377,0.483276,0.158372,-0.861024
-0.539635,-1.025102,-1.024098,0.542177,0.250058,-0.802194
0.444503,0.290555,0.733326,0.590554,-0.133514,-0.795877
-1.127666,0.422047,-0.727989,0.357695,0.143981,-0.922672
0.742798,-0.629648,0.193744,0.571113,0.336300,-0.748820
1.164736,-1.259795,0.548103,0.571221,0.573164,-0.587529
0.009855,-0.047477,0.053331,0.678891,0.052643,-0.732349
0.628543,-1.511957,-0.280416,0.403551,0.220727,-0.887934
-0.181737,0.903902,0.358288,0.358217,-0.182969,-0.915534
-1.537327,1.145109,-0.761534,0.630312,0.039605,-0.775331
1.379552,-0.444290,1.174602,0.619912,-0.255486,-0.741913
-0.465182,1.472653,0.412547,0.268460,0.205884,-0.941032
-1.151606,1.509848,-0.186578,0.607397,-0.011384,-0.794317
1.214523,0.755216,1.551260,0.515935,0.257084,-0.817141
1.300814,-0.047537,1.351577,0.606308,0.167569,-0.777374
-0.821137,0.772890,-0.414620,0.377978,0.213088,-0.900958
0.737805,1.148276,1.410543,0.502735,0.178662,-0.845776
-1.090755,-1.262622,-1.478385,0.590268,0.277374,-0.758055
-1.751106,0.312077,-1.330065,0.566892,0.053901,-0.822027
0.247844,-0.391831,0.219426,0.579363,0.110296,-0.807572
-0.670461,-0.367713,-0.905801,0.734653,-0.086485,-0.672908
-0.085940,-1.207006,-0.503117,0.459092,0.178454,-0.870281
-1.640047,-1.387581,-2.092229,0.466508,0.113317,-0.877228
-1.704882,-0.698144,-1.776906,0.584551,0.063070,-0.808902
0.882395,0.496044,1.099254,0.578652,-0.411677,-0.704048
0.261945,1.079077,0.792727,0.292868,0.509508,-0.809092
-1.161473,-0.935546,-1.425522,0.582388,0.108866,-0.805588
-0.037695,-0.886745,-0.333973,0.593233,0.087785,-0.800230
