-1.200171,-0.260001,-1.385955,0.532354,0.019327,-0.846301
1.520605,1.308424,1.712890,0.526339,-0.076887,-0.846791
1.418727,-1.394255,0.806768,0.217545,0.029114,-0.975616
-1.232325,1.478529,-0.851998,0.704958,-0.055206,-0.707098
0.932493,-0.009947,0.765829,0.541768,0.068124,-0.837763
-0.387377,-1.309409,-0.888539,0.557489,0.189709,-0.808218
0.127401,0.887489,0.264559,0.671044,0.119820,-0.731671
-1.266165,0.613720,-1.194039,0.660131,0.265949,-0.702494
0.033175,-0.541882,-0.277478,0.568378,0.189943,-0.800542
-0.243311,0.202652,-0.338734,0.598081,0.109093,-0.793976
1.490343,0.588508,1.485816,0.509945,0.096706,-0.854754
1.453184,-0.675145,1.069639,0.586210,0.162835,-0.793626
-1.280499,-0.910788,-1.670116,0.591491,0.108643,-0.798959
0.513998,-1.103023,0.027971,0.592146,0.044803,-0.804584
-0.306309,1.420216,0.024751,0.484345,-0.079885,-0.871222
0.585861,1.372281,0.874635,0.552166,-0.019092,-0.833515
-0.713682,0.981064,-0.527390,0.587665,0.040978,-0.808066
0.694823,0.498024,0.667801,0.603396,0.088924,-0.792468
-0.687699,-0.648235,-1.011653,0.591400,0.097848,-0.800420
0.748746,-0.451170,0.468898,0.633786,0.138136,-0.761075
0.952306,0.936152,1.027478,0.458189,0.314580,-0.831326
-0.979583,0.172293,-1.042052,0.637001,0.193306,-0.746232
-0.482987,-0.223042,-0.699016,0.553629,0.117691,-0.824405
0.296248,-0.113280,0.067467,0.567973,-0.099565,-0.817003
-0.324797,0.611893,-0.298042,0.616840,0.125634,-0.776998
-0.097528,-0.960162,-0.535212,0.561017,0.077879,-0.824133
1.481634,-0.265059,1.183075,0.575296,0.304068,-0.759327
1.118732,-1.009083,0.624196,0.615853,0.235715,-0.751773
1.503469,0.188617,1.278084,0.625734,0.244336,-0.740781
-1.027707,-1.285904,-1.506147,0.396200,-0.103004,-0.912368
-1.285129,1.116146,-1.043904,0.585727,-0.038636,-0.809587
0.327118,0.257398,0.214847,0.511157,0.169370,-0.842634
1.508873,0.954472,1.598677,0.487721,0.041741,-0.872001
-0.697087,-0.986326,-1.100346,0.447912,0.089118,-0.889625
0.507284,-0.756834,0.110301,0.672932,-0.058948,-0.737352
-1.273493,-0.566624,-1.593109,0.662303,0.033635,-0.748481
0.868646,-1.364930,0.323312,0.692700,-0.055028,-0.719124
0.135117,1.224027,0.394097,0.655550,0.035374,-0.754323
0.138766,-1.335221,-0.388542,0.510534,0.141122,-0.848198
-0.782352,0.479570,-0.780442,0.583345,0.084896,-0.807776
0.182596,0.565562,0.188314,0.535863,0.065515,-0.841759
-0.761309,1.301664,-0.484735,0.331603,0.047443,-0.942225
1.037304,1.224562,1.263567,0.586742,0.015601,-0.809624
-0.270733,1.098036,-0.061241,0.525032,0.291868,-0.799472
0.565091,0.776933,0.640961,0.433729,-0.039268,-0.900187
1.023730,0.263002,0.898210,0.589301,0.524192,-0.614774
1.004992,-0.708590,0.620223,0.607089,0.143545,-0.781561
0.547255,1.095554,0.728106,0.625808,0.200776,-0.753693
1.044355,0.661195,1.055150,0.469044,0.158682,-0.868802
-0.065233,-0.271716,-0.299975,0.622417,0.070268,-0.779525
-1.080687,0.861740,-0.932672,0.585143,0.128906,-0.800619
-0.873964,-0.077942,-1.038353,0.456131,0.085185,-0.885826
1.188246,-0.447423,0.867960,0.403082,-0.100681,-0.909609
0.347126,-0.380253,0.058634,0.561460,0.147082,-0.814328
-1.273628,0.025125,-1.383935,0.581992,-0.064888,-0.810601
-0.371351,-0.457329,-0.679901,0.530899,0.224273,-0.817220
-0.799461,-0.378682,-1.043170,0.573634,0.091576,-0.813977
0.675406,-0.192165,0.436276,0.572714,0.018482,-0.819547
-1.279162,0.373440,-1.278190,0.584187,0.139027,-0.799623
-0.579908,0.082713,-0.689500,0.499582,0.148467,-0.853449
-0.716507,0.722033,-0.613132,0.587499,0.173853,-0.790329
-0.316281,-0.720421,-0.679099,0.561099,0.048171,-0.826346
0.552435,0.050192,0.400071,0.543189,0.220717,-0.810080
-0.938049,-0.805710,-1.310293,0.535506,0.067364,-0.841841
-0.209485,-0.051182,-0.397337,0.577038,0.180298,-0.796568
-0.098906,0.406930,-0.132299,0.348715,0.207875,-0.913885
1.335609,-0.018094,1.109395,0.614813,-0.065446,-0.785953
-0.359783,0.860714,-0.275412,0.478329,0.177412,-0.860073
0.499900,-1.354172,-0.033401,0.651982,0.000496,-0.758234
0.762491,-0.940534,0.292449,0.589952,0.206682,-0.780538
1.418886,-1.133440,0.868528,0.617512,0.009044,-0.786509
0.262416,-0.929025,-0.160928,0.627200,-0.003324,-0.778851
1.443810,-0.886690,0.966176,0.393210,0.009180,-0.919403
1.118739,-0.214155,0.830739,0.618285,0.169032,-0.767562
1.288290,0.429620,1.229228,0.601127,0.145019,-0.785886
0.068755,0.084580,-0.056915,0.659161,0.060534,-0.749561
-0.441303,0.389796,-0.476999,0.570662,0.199449,-0.796596
0.704828,0.279954,0.517320,0.577603,0.307162,-0.756324
-0.131465,-1.170001,-0.599077,0.525523,-0.053082,-0.849122
-1.310874,-1.140386,-1.722792,0.696119,0.075757,-0.713918
0.871981,-1.153105,0.339717,0.576878,0.174063,-0.798069
1.262376,0.833385,1.264929,0.624305,-0.071982,-0.777857
-0.694971,-1.208460,-1.174128,0.583618,0.052535,-0.810327
-0.058642,0.747823,-0.012954,0.602460,-0.035447,-0.797361
-1.071574,1.277288,-0.827774,0.432194,-0.017043,-0.901620
-0.988725,-1.047030,-1.431017,0.514741,0.163519,-0.841608
0.051006,-0.756588,-0.315453,0.596298,0.064826,-0.800141
0.209049,-1.124790,-0.317497,0.583892,-0.036740,-0.810999
1.199404,1.048923,1.345320,0.592825,0.122796,-0.795915
1.157327,-1.249773,0.626313,0.664657,-0.164378,-0.728843
-0.378752,-1.042743,-0.823009,0.710460,0.067877,-0.700457
-0.698502,0.281910,-0.751152,0.672220,0.064179,-0.737564
-0.964729,-0.527190,-1.266506,0.523955,0.068488,-0.848988
-0.443726,1.254970,-0.214498,0.502592,-0.079252,-0.860883
