1.015619,1.745934,0.091337,-0.418618,0.157806,-0.894347
0.249221,-2.639310,-1.077119,-0.496548,0.383958,-0.778470
-1.647382,0.913348,2.212683,-0.534379,0.214127,-0.817673
1.670654,-1.064355,-1.681727,-0.508999,0.344700,-0.788734
2.778252,0.204753,-2.203968,-0.566713,0.407260,-0.716224
-0.110623,-0.728395,0.103003,-0.387037,0.340687,-0.856816
-0.687113,1.940718,1.768577,-0.540071,0.221907,-0.811838
-1.609755,-0.677289,1.471773,-0.573162,0.442385,-0.689769
0.551731,0.502881,-0.000972,-0.273693,0.443572,-0.853426
0.957227,-1.872865,-1.382700,-0.518523,0.350816,-0.779784
1.762706,0.084810,-1.298330,-0.359625,0.143861,-0.921940
0.197052,2.914001,1.318877,-0.545590,0.198294,-0.814255
-0.504978,0.518568,0.968091,-0.387700,0.367871,-0.845198
-0.577740,-1.539435,0.135342,-0.441049,0.344157,-0.828874
0.692052,-0.512314,-0.575335,-0.555548,0.258349,-0.790331
-1.071913,-0.084285,1.241397,-0.439485,0.224104,-0.869845
-2.181599,0.337712,2.464192,-0.555243,0.184538,-0.810957
1.965370,1.078922,-1.060108,-0.473767,0.351050,-0.807656
0.254774,1.527374,0.689985,-0.564214,0.284452,-0.775081
-1.145456,1.413058,1.974850,-0.469026,0.189004,-0.862724
1.120488,0.895278,-0.346456,-0.464335,0.371319,-0.804062
-0.192769,2.377389,1.490861,-0.431928,0.279789,-0.857413
-0.210228,1.121351,0.976887,-0.407913,0.309711,-0.858887
0.221956,-1.871183,-0.699604,-0.599954,0.076899,-0.796330
1.183498,-0.183023,-0.926085,-0.450989,0.340716,-0.824938
1.112625,-1.257929,-1.276848,-0.303452,0.288911,-0.907991
-0.689744,-0.808635,0.589150,-0.459230,0.340902,-0.820301
0.002650,-0.122504,0.222283,-0.410248,0.469428,-0.781878
2.009392,-0.658884,-1.838574,-0.490609,0.407935,-0.769995
2.398783,-0.190071,-2.051417,-0.494142,0.271062,-0.826044
0.491820,-1.212626,-0.678909,-0.415636,0.302599,-0.857718
0.404174,2.226153,0.828426,-0.496706,0.345763,-0.796072
-1.059080,0.490343,1.490279,-0.559701,0.303726,-0.771029
2.065019,0.444540,-1.467439,-0.357968,0.138132,-0.923460
-1.632224,-0.074397,1.751275,-0.516728,0.259306,-0.815937
-0.546287,-0.063558,0.750388,-0.465306,0.356718,-0.810088
0.049343,0.414857,0.417466,-0.470616,0.329789,-0.818389
-0.143910,-1.270429,-0.122350,-0.456916,0.363337,-0.811920
-1.118794,-1.162541,0.813686,-0.395582,0.198474,-0.896729
-0.213439,-2.137244,-0.412843,-0.393352,0.447872,-0.802923
1.410222,1.194650,-0.551164,-0.438387,0.352669,-0.826705
1.082320,0.397725,-0.548656,-0.558105,0.180750,-0.809845
-2.037747,-0.202853,2.105266,-0.503073,0.523006,-0.688028
-1.779803,0.452673,2.143611,-0.462467,0.217452,-0.859557
0.769533,1.420041,0.157394,-0.466085,0.332925,-0.819711
0.587670,0.974331,0.138915,-0.427045,0.343914,-0.836275
-0.644549,1.051773,1.356014,-0.497447,0.163905,-0.851870
-1.199785,-0.535009,1.164838,-0.552231,0.390246,-0.736715
1.196397,-0.667869,-1.095680,-0.453009,0.395108,-0.799170
0.546359,0.040882,-0.189740,-0.457421,0.307162,-0.834517
-0.192049,1.907639,1.300512,-0.482788,0.317719,-0.816070
0.314293,-0.683280,-0.297428,-0.534073,0.244670,-0.809261
1.577629,0.592333,-0.920279,-0.462718,0.335974,-0.820374
-1.272936,1.022876,1.899240,-0.468396,0.272224,-0.840535
-0.775387,1.560636,1.691084,-0.528835,0.418117,-0.738588
0.682892,-2.154216,-1.267955,-0.561009,0.314699,-0.765659
0.838041,2.237586,0.405532,-0.497375,0.166834,-0.851342
2.370273,0.618485,-1.707577,-0.409979,0.269063,-0.871506
1.584744,-0.590784,-1.410006,-0.485374,0.311423,-0.816963
0.170523,1.974556,0.970960,-0.576551,0.281671,-0.766975
-0.565149,-0.472475,0.623414,-0.460532,0.446179,-0.767355
0.476789,-1.642004,-0.859994,-0.480257,0.354939,-0.802104
0.216121,0.943465,0.465520,-0.483000,0.330411,-0.810888
1.448602,1.623847,-0.411740,-0.547290,0.233094,-0.803829
-0.075107,1.461824,1.014676,-0.402936,0.331107,-0.853236
-1.347391,0.325135,1.686118,-0.502857,0.268029,-0.821763
0.411164,-2.323476,-1.076074,-0.574040,0.248865,-0.780093
0.746694,-0.933041,-0.786542,-0.462532,0.301638,-0.833714
0.060517,2.628072,1.326766,-0.564919,0.249360,-0.786566
2.106049,-0.290062,-1.768423,-0.462067,0.309681,-0.831019
1.545267,-0.160533,-1.243699,-0.463545,0.241414,-0.852552
-0.282001,0.761605,0.888644,-0.606094,0.262116,-0.750963
-0.170355,-1.754153,-0.309118,-0.549003,0.407678,-0.729654
-0.864549,0.815318,1.435798,-0.447352,0.366647,-0.815749
0.887705,-1.490521,-1.129279,-0.494307,0.325240,-0.806151
0.130650,-1.140934,-0.303593,-0.476993,0.309794,-0.822499
0.654661,1.832965,0.457748,-0.476805,0.365143,-0.799580
2.436478,0.180216,-1.899954,-0.504699,0.264194,-0.821876
0.896256,-0.287132,-0.659264,-0.505270,0.391662,-0.768962
0.526453,2.543681,0.906512,-0.534953,0.316669,-0.783292
-0.772854,-1.143612,0.519092,-0.451565,0.271491,-0.849930
0.838390,0.124093,-0.423312,-0.481803,0.317153,-0.816872
